,ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
30731,30733,C,5,Web,0,1,M,2,0,0,BA,IBICARAI,1,BA,Ilheus,Nelson Costa,N, ,1.0,,N,1,324.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,1.0,,,0,0,0,0,7,N,74,456,456,0
30732,30734,C,1,Web,0,1,F,1,2,0,MG,UBERLANDIA,1,GO,ITUMBIARA,CONJUNTO DONA SINICA,N, ,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,GO,ITUMBIARA,CENTRO,Y,69,0,9.0,5.0,,,0,0,0,0,1,N,33,755,755,0
30733,30735,C,25,Web,0,1,M,1,3,0,PI,PARNAIBA,1,PI,PARNAIBA,PINDORAMA,Y,110,5.0,20.0,N,1,365.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PI,PARNAIBA,CENTRO,N, ,0,9.0,2.0,,,0,0,0,0,1,N,28,642,642,1
30734,30736,C,25,Web,0,1,F,1,0,0,CE,FORTALEZA,1,CE,MARACANAU,CONJ TIMBO,Y,107,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,37,619,619,1
30735,30737,C,20,0,0,1,F,1,0,0,PE,NAZARE DA MATA,1,PE,CARPINA,NOVO,Y,97,1.0,3.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,67,558,558,0
30736,30738,C,5,0,0,1,F,2,0,0,RS,sao paulo,1,RS,PASSO FUNDO,COHAB I,Y,61,1.0,,N,1,578.0,0.0,1,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,,,9.0,,0,0,0,0,1,N,52,990,990,0
30737,30739,C,5,0,0,1,F,2,0,0,CE,FORTALEZA,1,CE,Fortaleza,Montese,N, ,1.0,41.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,65,604,604,1
30738,30740,C,25,Web,0,1,F,2,1,0,MA,IMPERATRIZ,1,MA,IMPERATRIZ,PARQUE SANTA LUCIA,Y,126,5.0,2.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,19,659,659,0
30739,30741,C,10,Web,0,1,F,2,0,0,SP,BARRETOS,1,SP,BARRETOS,BENEDITO REALINO CORREA,Y,15,1.0,,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,73,147,147,1
30740,30742,C,20,0,0,1,M,2,0,0,MG,MONTE CARMELO,1,MG,MONTE CARMELO,CATULINA MATOS,N, ,1.0,0.0,N,0,770.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,MONTE CARMELO,VILA NOVA,Y,32,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,26,385,385,0
30741,30743,C,20,0,0,1,F,4,0,0, , ,0,PE,RECIFE,VASCO DA GAMA,Y,97,1.0,0.0,N,1,696.0,0.0,1,1,0,0,0,1,1,0.0,1,N, ,,,N, ,0,11.0,1.0,11.0,0.0,0,0,0,0,7,N,58,520,520,0
30742,30744,C,5,0,0,1,M,2,0,0,SP,SCO PAULO,1,SP,Osasco,Santo antonio,Y,5,2.0,0.0,N,1,525.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,41,613,613,1
30743,30745,C,10,0,0,1,F,2,0,0,AL,PILAR,1,AL,PILAR,CHA DO PILAR,N, ,0.0,0.0,N,1,240.0,0.0,1,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,55,571,571,1
30744,30746,C,1,Web,0,1,M,1,0,0,MG,DURANDE,1,ES,IUNA,PERDICAO,Y,27,1.0,3.0,N,1,570.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,2,N,31,293,293,0
30745,30747,C,10,Web,0,1,M,1,1,0,AP,AMAPA,1,AP,MACAPA,JARDIM FELICIDADE I,N, ,5.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,1.0,,,0,0,0,0,1,N,81,689,689,1
30746,30748,C,10,Web,0,1,F,1,0,0,BA,SANTA BARBARA,1,BA,FEIRA DE SANTANA,CALUMBI,Y,86,1.0,3.0,N,1,400.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,34,440,440,0
30747,30749,C,15,Web,0,1,M,2,0,0,RJ,RIO DE JANEIRO,1,RJ,SAO GONCALO,RIO DO OURO,Y,20,1.0,9.0,N,1,989.8,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Rio de Janeiro,Bonsucesso,Y,20,0,9.0,5.0,,,0,0,0,0,1,N,42,247,247,0
30748,30750,C,5,0,0,1,F,1,0,0,PE,MACAPARANA,1,PE,MACAPARANA,CENTRO,Y,97,1.0,25.0,N,0,418.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,MACAPARANA,CENTRO,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,558,558,0
30749,30751,C,5,0,0,1,F,4,5,0,SP,ANDRADINA,1,MS,NOVA ALVORADA DO SUL,MARIA DE LOURDES,Y,75,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,7,N,55,791,791,1
30750,30752,C,25,0,0,1,F,2,0,0,PE,LAJEADO,1,AL,MACEIO,JACINTINHO,Y,100,1.0,12.0,N,0,300.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,2.0,4.0,0.0,0.0,0,0,0,0,1,N,31,570,570,0
30751,30753,C,5,Web,0,1,M,1,0,0,ES,CACHOEIRO D EITAPEMIRIM,1,ES,CACHOEIRO DE ITAPEMIRIM,ZUMBI,Y,27,1.0,17.0,N,1,525.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,ES,CACHOEIRO DE ITAPEMIRIM, ,Y,27,0,9.0,2.0,,,0,0,0,0,1,N,20,293,293,1
30752,30754,C,5,Web,0,1,F,2,3,0,PE,GEMELEIRA,1,PE,IPOJUCA,USINA IPOJUCA,Y,97,4.0,8.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,4.0,,,0,0,0,0,1,N,28,555,555,1
30753,30755,C,15,0,0,1,M,6,2,0,PA,PARAGOMINAS,1,PA,PARAGOMINAS,CAMBOATAM,Y,117,1.0,4.0,N,1,415.0,0.0,0,0,0,0,0,0,0,0.0,1,Y, ,,,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,686,686,0
30754,30756,C,10,Web,0,1,M,2,0,0,CE,CASCAVEL,1,CE,PACAJUS,COACU,N, ,1.0,,N,1,298.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,65,628,628,0
30755,30757,C,10,Web,0,1,F,2,0,0,PR,PARANAVAI,1,PR,PARANAVAI,PANORAMA,Y,44,1.0,18.0,N,1,1350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,41,877,877,1
30756,30758,C,25,0,0,1,F,1,0,0,RN,IELMO MARINHO,1,RN,Natal,Igapo,Y,105,5.0,5.0,N,0,280.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,2.0,3.0,0.0,0.0,0,0,0,0,1,N,28,591,591,0
30757,30759,C,15,Web,0,1,M,2,2,0,SC,TUBARAO,1,SC,TUBARAO,SAO MARTINHO,Y,50,1.0,10.0,N,1,914.42,0.0,0,0,0,0,0,0,0,0.0,0,Y,SC,TUBARAO,SAO MARTINHO,N, ,0,9.0,2.0,,3.0,0,0,0,0,1,N,29,887,887,0
30758,30760,C,10,Web,0,1,F,2,0,0,SE,SIMAO DIAS,1,BA,Feira de Santana,Jardim Cruzeiro,Y,86,,,N,1,465.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,43,440,440,0
30759,30761,C,10,Web,0,1,F,2,3,0,MA,PEDREIRAS,1,PA,TUCURUI,RURAL,N, ,1.0,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,50,684,684,0
30760,30762,C,25,0,0,1,M,1,0,0,AP,MAZAGAO,1,AP,SANTANA,PARAISO,Y,123,1.0,3.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,13.0,5.0,0.0,0.0,0,0,0,0,1,N,40,689,689,1
30761,30763,C,20,Web,0,1,F,4,1,0,PE,JABOATAO,1,SP,Osasco,Padroeira,N, ,1.0,25.0,N,1,351.33,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,55,616,616,0
30762,30764,C,5,0,0,1,M,1,1,0,RS,PORTO ALEGRE,1,RS,Porto Alegre,Restinga,Y,54,1.0,20.0,N,0,953.0,0.0,0,1,0,0,0,0,0,0.0,1,Y,RS,PORTO ALEGRE,SANTANA,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,917,917,0
30763,30765,C,5,0,0,1,N,2,2,0,AL,CAPELA,1,AL,MACEIO,TAB STA LUCIA,Y,100,1.0,13.0,N,0,200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,4.0,0.0,0.0,0,0,0,0,1,N,37,570,570,1
30764,30766,C,5,Web,0,1,M,1,0,0,SP,SUZANO,1,SP,Osasco,Bussocaba,Y,5,1.0,5.0,N,1,578.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Osasco,Jaguaribe,Y,5,0,9.0,2.0,,,0,0,0,0,1,N,22,613,613,1
30765,30767,C,10,0,0,1,F,2,0,0,AL,MURICI,1,SP,Guarulhos,Parque Sao Miguel,Y,5,1.0,8.0,N,1,880.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,2.0,0.0,0.0,0,0,0,0,1,N,22,726,726,1
30766,30768,C,1,Web,0,1,F,5,2,0,PE,BOM JARDIM,1,PE,Jaboatao dos Guararapes,Alto da Colina,Y,97,1.0,,N,1,429.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,35,542,542,0
30767,30769,C,25,0,0,1,M,2,0,0,CE,ALTO SANTO,1,CE,Fortaleza,Messejana,Y,107,1.0,3.0,N,0,573.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,PQ DO COCO,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,38,608,608,0
30768,30770,C,10,Web,0,1,M,2,1,0,PR,DOIS VIZINHOS,1,PR,FAZENDA RIO GRANDE,GRALHA AZUL,Y,40,1.0,12.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,51,838,838,0
30769,30771,C,25,0,0,1,F,2,2,0,PB,ALAGOA GRANDE,1,PB,ALAGOA GRANDE,CONJUNTO CEAP II,Y,103,1.0,10.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,2,N,55,583,583,0
30770,30772,C,10,Web,0,1,F,1,0,0,RS,porto alegre,1,RS,Alvorada,campos verdes,Y,54,,,N,1,405.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Porto Alegre,Farroupilha,N, ,0,,,,,0,0,0,0,1,N,38,948,948,0
30771,30773,C,20,0,0,1,M,1,1,0,PE,agua Preta,1,PE,agua Preta,Centro,Y,97,1.0,,N,1,260.0,0.0,0,0,0,0,0,0,0,0.0,0,N,PE,AGUA PRETA,CENTRO,N, ,0,9.0,5.0,,,0,0,0,0,1,N,29,555,555,0
30772,30774,C,15,Web,0,1,F,2,2,0,BA,FORMOSA DO RIO PRETO,1,GO,APARECIDA DE GOIANIA,CIDADE LIVRE,Y,67,1.0,13.0,N,1,560.63,551.0,1,0,0,0,0,0,0,0.0,0,Y,GO,APARECIDA DE GOIANIA,SETOR CENTRAL,Y,67,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,31,749,749,0
30773,30775,C,10,Web,0,1,M,2,0,0,PE,PETROLINA,1,PE,PETROLINA,AREIA BRANCA,Y,111,1.0,10.0,N,1,650.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,16.0,4.0,0,0,0,0,1,N,34,563,563,0
30774,30776,C,10,Web,0,1,M,2,0,0,PE,SALOA,1,SP,Guarulhos,Jardim angelica,N, ,1.0,8.0,N,1,540.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,2.0,,,0,0,0,0,1,N,67,726,726,0
30775,30777,C,10,Web,0,1,M,6,2,0,BA,CAMAGARI,1,BA,SALVADOR,CURUZU,Y,81,1.0,15.0,N,1,471.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,BA,SALVADOR,LIBERDADE,N, ,0,9.0,2.0,,,0,0,0,0,1,N,43,403,403,0
30776,30778,C,20,0,0,1,M,1,0,0,RN,MOSSORO,1,RN,Mossoro,Bom Jardim,Y,105,1.0,1.0,N,1,357.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,,,N, ,0,,,,,0,0,0,0,1,N,23,596,596,1
30777,30779,C,20,Carga,0,1,M,2,2,0,RS,porto alegre,1,RS,PORTO ALEGRE,MARIO QUINTANA,Y,54,1.0,1.0,N,1,428.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,ALVORADA,JD ALGARVE,N, ,0,11.0,2.0,11.0,,0,0,0,0,1,N,58,912,912,1
30778,30780,C,20,Web,0,1,M,2,0,0,MA,BARRA DO CORDA,1,PA,BELA VISTA,ITINGA,N, ,1.0,5.0,N,1,385.0,0.0,0,0,0,0,0,0,0,35000.0,0,Y,PA,BELA VISTA,POMBAL,N, ,0,,2.0,,,0,0,0,0,1,N,25,686,686,1
30779,30781,C,25,Web,0,1,F,1,0,0,PI,PARNAIBA,1,PI,PARNAIBA,PINDORAMA,Y,110,5.0,2.0,N,1,456.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,,2.0,,,0,0,0,0,1,N,35,642,642,0
30780,30782,C,10,0,0,1,M,1,0,0,SP,ITAP,1,SP,Guaruja,Jardim Enseada,Y,10,1.0,0.0,N,0,962.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,GJA,BROOKLIN,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,53,114,114,0
30781,30783,C,10,Web,0,1,F,2,0,0,MG,POGOS DE CALDAS,1,SP,OSASCO,JARDIM VELOSO,N, ,1.0,18.0,N,1,596.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,Y,5,0,9.0,5.0,,,0,0,0,0,1,N,24,616,616,1
30782,30784,C,5,Web,0,1,M,1,0,0,RJ,rio de janeiro,1,MG,caxambu,centro,Y,33,2.0,0.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,caxambu,centro,Y,33,0,9.0,5.0,,,0,0,0,0,1,N,28,374,374,1
30783,30785,C,5,Web,0,1,F,2,0,0,MG,PEDRALVA,1,SP,Sao Paulo,Cidade Kemel,Y,5,1.0,25.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,56,813,813,0
30784,30786,C,10,Web,0,1,F,4,0,0,MG,MEDINA,1,BA,MEDEIROS NETO,SAO BERNARDO,Y,84,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,52,459,459,0
30785,30787,C,15,0,0,1,F,1,0,0,RR,CERRO AZUL,1,PR,Curitiba,Capao da Imbuia,Y,40,1.0,20.0,N,1,519.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,19,828,828,0
30786,30788,C,1,Web,0,1,F,1,0,0,SP,SANTOS,1,SP,Sao Paulo,Chacara Seis de Outubro,Y,5,1.0,10.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,67,350,350,0
30787,30789,C,5,Web,0,1,F,2,0,0,RS,Cerro Branco,1,RS,Cachoeira do Sul,Augusta,Y,54,1.0,35.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,72,965,965,0
30788,30790,C,20,Web,0,1,M,2,1,0,PE,ALIANCA,1,PE,GOIANA,GAMBA,Y,97,1.0,5.0,N,1,750.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,27,559,559,0
30789,30791,C,10,Web,0,1,F,5,2,0,RS,SANTIAGO,1,RS,SANTIAGO,IRMA DULCE,N, ,5.0,5.0,N,1,556.16,0.0,0,0,0,0,0,0,0,10000.0,0,N, ,,,N, ,0,15.0,5.0,,,0,0,0,0,1,N,47,977,977,0
30790,30792,C,10,Carga,0,1,F,1,0,0,PE,recife,1,PE,RECIFE,AREIAS,Y,97,1.0,1.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,RECIFE,AREIAS,N, ,0,11.0,4.0,11.0,,0,0,0,0,1,N,64,508,508,0
30791,30793,C,5,Web,0,1,M,2,0,0,RS,PORTO ALEGRE,1,RS,PORTO ALEGRE,ESPIRITO SANTO,Y,54,1.0,0.0,N,1,887.0,0.0,0,0,0,0,0,0,0,0.0,0,N,RS,PORTO ALEGRE,CENTRO,Y,54,0,11.0,2.0,11.0,,0,0,0,0,1,N,53,917,917,0
30792,30794,C,10,Web,0,1,M,2,2,0,PR,GOIOERE,1,SP,Sumare,Jardim Sao Francisco Nova Veneza,Y,18,1.0,17.0,N,1,762.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,36,131,131,0
30793,30795,C,10,Carga,0,1,F,1,0,0,PB,CAMPINA,1,PB,CAMPINA GRANDE,S JOSE DA MATA,N, ,1.0,1.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,11.0,1.0,11.0,,0,0,0,0,1,N,42,581,581,0
30794,30796,C,10,0,0,1,M,2,1,0,AL,ARAPIRACA,1,AL,ARAPIRACA,CENTRO,Y,102,1.0,22.0,N,1,360.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,2.0,4.0,0.0,0.0,0,0,0,0,1,N,55,573,573,0
30795,30797,C,5,Web,0,1,F,2,6,0,ES,ITAMARAJU,1,ES,CARIACICA,CASTELO BRANCO,Y,25,1.0,12.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,2.0,,,0,0,0,0,1,N,35,291,291,0
30796,30798,C,20,Web,0,1,F,2,2,0,PE,RECIFE,1,PE,Recife,areias,Y,97,1.0,13.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,36,508,508,1
30797,30799,C,25,Web,0,1,F,2,1,0,PE,PAULISTA,1,PE,PAULISTA,PARATIBE,Y,97,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,4.0,11.0,,0,0,0,0,1,N,37,534,534,1
30798,30800,C,25,0,0,1,F,7,1,0,MG,Contagem,1,MG,Contagem,nossa Senhora de Fatima,Y,29,1.0,2.0,N,0,420.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Belo Horizonte,Vila Oedte,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,31,320,320,0
30799,30801,C,10,Web,0,1,F,1,0,0,PI,CANTO DO BURITI,1,SP,Osasco,Novo Osasco,Y,5,1.0,40.0,N,1,381.44,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,65,604,604,0
30800,30802,C,15,Web,0,1,F,1,0,0,GO,AVELINOPOLIS,1,DF,SAMAMBAIA,SAMAMBAIA SUL,Y,66,1.0,4.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,23,723,723,1
30801,30803,C,10,Web,0,1,F,2,0,0,MG,BELO HORIZONTE,1,MG,Contagem,Novo Progresso,Y,29,1.0,32.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,32,321,321,1
30802,30804,C,10,Web,0,1,F,2,0,0,PR,MARINGA,1,PR,ARAPONGAS,TROPICAL,Y,43,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,56,867,867,0
30803,30805,C,20,Web,0,1,F,2,0,0,AL,CAPELA,1,AL,MACEIO,TABULEIRO DOS MARTINS,N, ,1.0,1.0,N,1,550.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,84,570,570,1
30804,30806,C,15,Web,0,1,M,2,0,0,SP,ITAPUI,1,SP,ITAPUI,BALNEARIO MAR AZUL,N, ,1.0,1.0,N,1,288.71,0.0,0,0,0,0,0,0,0,0.0,0,Y, , , ,N, ,0,,,,,0,0,0,0,1,N,63,172,172,1
30805,30807,C,20,Web,0,1,M,4,0,0,SP,SAO JOSE DO RIO PARDO,1,SP,Sao Paulo,Guaianazes,Y,5,1.0,35.0,N,1,351.33,250.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,78,844,844,0
30806,30808,C,20,Web,0,1,F,5,0,0,GO,GOIANIA,1,MT,BARRA DO GARCAS,JARDIM amazonia,Y,73,2.0,2.0,N,1,957.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,MT,BARRA DO GARCAS,JARDIM AMAZONIA,Y,73,0,9.0,2.0,,,0,0,0,0,1,N,33,786,786,1
30807,30809,C,10,Web,0,1,M,2,1,0,SP,CICERO DANTAS,1,SP,Sao Vicente,QUARENTENARIO,Y,5,1.0,10.0,N,1,1426.0,0.0,0,0,0,0,0,0,0,10000.0,0,N, ,,,N, ,0,,,,,0,0,0,0,2,N,54,113,113,0
30808,30810,C,5,Web,0,1,F,1,0,0,GO,CAIAPONIA,1,GO,PARAUNA,PADRE VENANCIO,N, ,1.0,23.0,N,1,344.3,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,1.0,,,0,0,0,0,1,N,89,759,759,0
30809,30811,C,5,Web,0,1,M,2,0,0,PR,SANTO INACIO,1,PR,JAGUAPITA,FRANCISCO CONSALTER,Y,43,1.0,13.0,N,1,820.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,53,866,866,0
30810,30812,C,10,Web,0,1,F,4,1,0,SC,QUILOMBO,1,RS,SAPUCAIA DO SUL,COLONIAL,Y,54,1.0,5.0,N,1,881.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,42,932,932,0
30811,30813,C,15,Web,0,1,F,2,0,0,BA,ILHEUS,1,BA,ILHEUS,AV ESPERANCA,Y,84,1.0,5.0,N,1,1150.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,ILHEUS,CENTRO,Y,84,0,9.0,2.0,,,0,0,0,0,1,N,25,456,456,0
30812,30814,C,25,0,0,1,F,2,4,0,SP,sp,1,SP,OSASCO,JD DOS AUTONOMISTA,Y,5,1.0,1.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,11.0,4.0,11.0,,0,0,0,0,1,N,37,616,616,1
30813,30815,C,10,0,0,1,F,1,5,0,BA,SANTA MARIA DA VITORIA,1,DF,Recanto das Emas,Recanto das Emas,Y,66,1.0,12.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,4.0,0.0,0.0,0,0,0,0,1,N,43,726,726,0
30814,30816,C,10,Web,0,1,F,4,0,0,PI,RIO GRANDE,1,PI,FLORIANO,CENTRO,Y,114,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,71,648,648,1
30815,30817,C,20,0,0,1,F,1,0,0,BA,itabuna,1,BA,itabuna,ferradas,Y,84,1.0,14.0,N,1,360.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,25,456,456,1
30816,30818,C,10,0,0,1,F,2,0,0,SC,BRASILEIRA,1,PR,SAO JOSE DOS PINHAIS,AFONSO PENA,N, ,1.0,15.0,N,1,525.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,71,830,830,0
30817,30819,C,10,0,0,1,F,4,0,0,AL,deomiro goveia,1,AL,delmiro goveia,pov sao sebastiao,Y,100,0.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,69,574,574,1
30818,30820,C,20,Carga,0,1,F,1,3,0,AP,macapa,1,AP,MACAPA,NOVO BURITIZAL,Y,123,1.0,1.0,N,1,520.0,0.0,0,0,0,0,1,0,0,0.0,0,Y,AP,MACAPA,TREM,Y,123,0,9.0,2.0,11.0,,0,0,0,0,1,N,39,689,689,0
